[1]1,10083,0,0,,5
[7]2,192,0,0.13606770833333337,,16
[1]1,0,0,0,,0
[2]1,1,0,0,,0
[3]1,0,0,0,,0
[5]1,0,0,0,,0
|[10, 9, 11, 7]2|,1,0,1.0,,3
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[5]1,1,0,0,,0
|[10, 9, 11, 10]2|,1,0,0.3541666666666667,,3
[2]1,0,0,0,,0
[3]1,0,0,0,,0
[5]1,1,0,0,,0
|[10, 9, 11, 12]2|,1,0,0.20833333333333334,,5
[0]1,0,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,1,0,0,,0
|[10, 9, 12]2|,1,0,-0.0625,,6
[0]1,0,0,0,,0
[1]1,1,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
|[10, 11]2|,0,0,0,,0
|[10, 12]2|,0,0,0,,0
[12]2,0,0,0,,0
|[0, 5]1|,12,0,0,,20
[7]2,1,0,0.020833333333333332,,4
[1]1,0,0,0,,0
[2]1,1,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
[8]2,1,0,0.041666666666666664,,4
[1]1,0,0,0,,0
[2]1,1,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
|[9, 7]2|,1,0,1.0,,3
[1]1,0,0,0,,0
[2]1,1,0,0,,0
[4]1,0,0,0,,0
|[9, 8]2|,1,0,0.1875,,3
[1]1,1,0,0,,0
[2]1,0,0,0,,0
[4]1,0,0,0,,0
|[9, 10]2|,1,0,0.14583333333333334,,5
[0]1,0,0,0,,0
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[3]1,1,0,0,,0
[4]1,0,0,0,,0
|[9, 11]2|,1,0,0.2916666666666667,,4
[1]1,0,0,0,,0
[2]1,1,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
|[9, 12]2|,1,0,0.2708333333333333,,8
[0]1,0,0,0,,0
[1]1,0,0,0,,0
[2]1,1,0,0,,0
[4]1,0,0,0,,0
|[5, 0]1|,0,0,0,,0
|[5, 1]1|,0,0,0,,0
|[5, 2]1|,0,0,0,,0
|[5, 4]1|,0,0,0,,0
|[10, 7]2|,1,0,-0.08333333333333333,,4
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[3]1,1,0,0,,0
[4]1,0,0,0,,0
|[10, 8]2|,1,0,0.0625,,4
[1]1,1,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
|[10, 9, 7]2|,1,0,0.14583333333333334,,3
[1]1,1,0,0,,0
[2]1,0,0,0,,0
[4]1,0,0,0,,0
|[10, 9, 8]2|,1,0,0.14583333333333334,,3
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[4]1,1,0,0,,0
|[10, 9, 10]2|,0,0,0,,0
|[10, 9, 11, 7]2|,0,0,0,,0
|[10, 9, 11, 8]2|,0,0,0,,0
|[10, 9, 11, 10]2|,0,0,0,,0
|[10, 9, 11, 12]2|,0,0,0,,0
|[10, 9, 12]2|,1,0,0.08333333333333333,,0
|[10, 11]2|,0,0,0,,0
|[10, 12]2|,0,0,0,,0
[12]2,0,0,0,,0
[2]1,12,0,0,,9
[7]2,1,0,-0.08333333333333333,,8
|[0, 1]1|,0,0,0,,0
|[0, 2]1|,0,0,0,,0
|[0, 3]1|,0,0,0,,0
|[0, 4]1|,1,0,0,,0
|[0, 5]1|,0,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
[8]2,2,0,0.4895833333333333,,8
|[0, 1]1|,1,0,0,,7
[7]2,0,0,0,,0
[9]2,0,0,0,,0
|[10, 7]2|,0,0,0,,0
|[10, 9]2|,1,0,-0.020833333333333332,,0
|[10, 11]2|,0,0,0,,0
|[10, 12]2|,0,0,0,,0
[12]2,0,0,0,,0
|[0, 2]1|,0,0,0,,0
|[0, 3]1|,0,0,0,,0
|[0, 4]1|,0,0,0,,0
|[0, 5]1|,1,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
[9]2,1,0,0.10416666666666667,,4
[0]1,1,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
|[10, 7]2|,1,0,0.0625,,8
|[0, 1]1|,0,0,0,,0
|[0, 2]1|,0,0,0,,0
|[0, 3]1|,0,0,0,,0
|[0, 4]1|,1,0,0,,0
|[0, 5]1|,0,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
|[10, 8]2|,1,0,0.0625,,8
|[0, 1]1|,0,0,0,,0
|[0, 2]1|,0,0,0,,0
|[0, 3]1|,0,0,0,,0
|[0, 4]1|,0,0,0,,0
|[0, 5]1|,1,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
|[10, 9]2|,1,0,0.16666666666666666,,4
[0]1,0,0,0,,0
[3]1,1,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
|[10, 11]2|,2,0,0.12499999999999999,,8
|[0, 1]1|,1,0,0,,0
|[0, 2]1|,0,0,0,,0
|[0, 3]1|,0,0,0,,0
|[0, 4]1|,0,0,0,,0
|[0, 5]1|,0,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
|[10, 12]2|,2,0,0.23958333333333331,,6
[0]1,1,0,0,,4
[7]2,0,0,0,,0
[8]2,1,0,0.20833333333333334,,0
[9]2,0,0,0,,0
[11]2,0,0,0,,0
[1]1,1,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
[12]2,1,0,0.041666666666666664,,6
[0]1,1,0,0,,0
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
[3]1,12,0,0,,9
[7]2,1,0,0.16666666666666666,,8
|[0, 1]1|,0,0,0,,0
|[0, 2]1|,1,0,0,,0
|[0, 3]1|,0,0,0,,0
|[0, 4]1|,0,0,0,,0
|[0, 5]1|,0,0,0,,0
[2]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
[8]2,1,0,0.020833333333333332,,0
[9]2,2,0,0.23958333333333331,,4
[0]1,1,0,0,,0
[2]1,1,0,0,,6
[7]2,1,0,0.16666666666666666,,0
[8]2,0,0,0,,0
[9]2,0,0,0,,0
[10]2,0,0,0,,0
[11]2,0,0,0,,0
[12]2,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
|[10, 7]2|,1,0,0.020833333333333332,,8
|[0, 1]1|,0,0,0,,0
|[0, 2]1|,0,0,0,,0
|[0, 3]1|,0,0,0,,0
|[0, 4]1|,1,0,0,,0
|[0, 5]1|,0,0,0,,0
[2]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
|[10, 8]2|,1,0,0.0625,,8
|[0, 1]1|,1,0,0,,0
|[0, 2]1|,0,0,0,,0
|[0, 3]1|,0,0,0,,0
|[0, 4]1|,0,0,0,,0
|[0, 5]1|,0,0,0,,0
[2]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
|[10, 9]2|,1,0,0.14583333333333334,,4
[0]1,1,0,0,,0
[2]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
|[10, 11]2|,1,0,0.1875,,8
|[0, 1]1|,0,0,0,,0
|[0, 2]1|,0,0,0,,0
|[0, 3]1|,0,0,0,,0
|[0, 4]1|,0,0,0,,0
|[0, 5]1|,0,0,0,,0
[2]1,0,0,0,,0
[4]1,1,0,0,,0
[5]1,0,0,0,,0
|[10, 12]2|,2,0,0.65625,,6
[0]1,1,0,0,,4
[7]2,0,0,0,,0
[8]2,1,0,1.0,,0
[9]2,0,0,0,,0
[11]2,0,0,0,,0
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[3]1,1,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
[12]2,2,0,0.17708333333333331,,6
[0]1,1,0,0,,11
[7]2,0,0,0,,0
[8]2,0,0,0,,0
[9]2,0,0,0,,0
|[10, 7]2|,1,0,0.125,,0
|[10, 8]2|,0,0,0,,0
|[10, 9]2|,0,0,0,,0
|[10, 11]2|,0,0,0,,0
|[10, 12, 7]2|,0,0,0,,0
|[10, 12, 8]2|,0,0,0,,0
|[10, 12, 9]2|,0,0,0,,0
|[10, 12, 11]2|,0,0,0,,0
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
[4]1,1,0,0,,0
[5]1,0,0,0,,0
|[4, 0, 1]1|,12,0,0,,15
[7]2,1,0,0.0,,3
[2]1,1,0,0,,0
[3]1,0,0,0,,0
[5]1,0,0,0,,0
|[9, 7]2|,1,0,-0.041666666666666664,,3
[2]1,0,0,0,,0
[3]1,0,0,0,,0
[5]1,1,0,0,,0
|[9, 10]2|,1,0,0.0,,0
|[9, 11]2|,1,0,0.08333333333333333,,4
[2]1,0,0,0,,0
[3]1,1,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
|[9, 12]2|,1,0,0.3333333333333333,,8
[0]1,0,0,0,,0
[1]1,0,0,0,,0
[2]1,0,0,0,,0
|[4, 0]1|,1,0,0,,0
|[4, 1]1|,0,0,0,,0
|[4, 2]1|,0,0,0,,0
|[4, 5]1|,0,0,0,,0
[5]1,0,0,0,,0
|[10, 7]2|,1,0,0.020833333333333332,,3
[2]1,0,0,0,,0
[3]1,0,0,0,,0
[5]1,1,0,0,,0
|[10, 9, 7]2|,1,0,0.25,,3
[2]1,0,0,0,,0
[3]1,1,0,0,,0
[5]1,0,0,0,,0
|[10, 9, 10]2|,1,0,0.0625,,4
[2]1,0,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,1,0,0,,0
|[10, 9, 11, 7]2|,1,0,0.14583333333333334,,3
[2]1,1,0,0,,0
[3]1,0,0,0,,0
[5]1,0,0,0,,0
|[10, 9, 11, 10]2|,1,0,-0.10416666666666667,,4
[2]1,1,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
|[10, 9, 11, 12]2|,1,0,-0.020833333333333332,,8
[0]1,1,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
|[4, 0]1|,0,0,0,,0
|[4, 2]1|,0,0,0,,0
|[4, 3]1|,0,0,0,,0
|[4, 5]1|,0,0,0,,0
[5]1,0,0,0,,0
|[10, 9, 12]2|,1,0,-0.020833333333333332,,10
[0]1,0,0,0,,0
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
|[4, 0]1|,0,0,0,,0
|[4, 1]1|,0,0,0,,0
|[4, 2]1|,0,0,0,,0
|[4, 3]1|,1,0,0,,0
|[4, 5]1|,0,0,0,,0
[5]1,0,0,0,,0
|[10, 11]2|,0,0,0,,0
|[10, 12]2|,0,0,0,,0
[12]2,0,0,0,,0
|[4, 0, 2]1|,12,0,0,,5
[7]2,3,0,0.2847222222222222,,6
[1]1,1,0,0,,3
[8]2,0,0,0,,0
[9]2,1,0,-0.020833333333333332,,0
[12]2,0,0,0,,0
[3]1,1,0,0,,6
[7]2,1,0,-0.125,,0
[8]2,0,0,0,,0
[9]2,0,0,0,,0
[10]2,0,0,0,,0
[11]2,0,0,0,,0
[12]2,0,0,0,,0
|[4, 1]1|,1,0,0,,0
|[4, 3]1|,0,0,0,,0
|[4, 5]1|,0,0,0,,0
[5]1,0,0,0,,0
[8]2,2,0,-0.17708333333333331,,6
[1]1,1,0,0,,3
[7]2,0,0,0,,0
[9]2,0,0,0,,0
[12]2,1,0,-0.020833333333333332,,0
[3]1,0,0,0,,0
|[4, 1]1|,0,0,0,,0
|[4, 3]1|,0,0,0,,0
|[4, 5]1|,0,0,0,,0
[5]1,1,0,0,,0
[9]2,2,0,0.19791666666666669,,8
[0]1,1,0,0,,0
[1]1,1,0,0,,4
[7]2,1,0,0.14583333333333334,,0
[8]2,0,0,0,,0
[11]2,0,0,0,,0
[12]2,0,0,0,,0
[3]1,0,0,0,,0
|[4, 0]1|,0,0,0,,0
|[4, 1]1|,0,0,0,,0
|[4, 3]1|,0,0,0,,0
|[4, 5]1|,0,0,0,,0
[5]1,0,0,0,,0
[10]2,2,0,0.07291666666666666,,8
[0]1,1,0,0,,0
[1]1,0,0,0,,0
[3]1,0,0,0,,0
|[4, 0]1|,0,0,0,,0
|[4, 1]1|,0,0,0,,0
|[4, 3]1|,0,0,0,,0
|[4, 5]1|,0,0,0,,0
[5]1,0,0,0,,0
[12]2,2,0,-0.03125,,6
[0]1,1,0,0,,4
[7]2,0,0,0,,0
[8]2,1,0,0.125,,0
[9]2,0,0,0,,0
[10]2,0,0,0,,0
[1]1,0,0,0,,0
[2]1,1,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
|[4, 0, 3]1|,11,0,0,,5
[7]2,2,0,-0.09375,,6
[1]1,1,0,0,,4
[8]2,0,0,0,,0
[9]2,0,0,0,,0
[10]2,0,0,0,,0
[12]2,1,0,-0.14583333333333334,,0
[2]1,0,0,0,,0
|[4, 1]1|,0,0,0,,0
|[4, 2]1|,1,0,0,,0
|[4, 5]1|,0,0,0,,0
[5]1,0,0,0,,0
[8]2,2,0,-0.010416666666666668,,6
[1]1,1,0,0,,4
[7]2,0,0,0,,0
[9]2,0,0,0,,0
[10]2,1,0,0.041666666666666664,,0
[12]2,0,0,0,,0
[2]1,0,0,0,,0
|[4, 1]1|,0,0,0,,0
|[4, 2]1|,1,0,0,,0
|[4, 5]1|,0,0,0,,0
[5]1,0,0,0,,0
[9]2,2,0,-0.010416666666666666,,8
[0]1,1,0,0,,5
[7]2,0,0,0,,0
[8]2,0,0,0,,0
[10]2,0,0,0,,0
[11]2,0,0,0,,0
[12]2,1,0,0.0,,0
[1]1,1,0,0,,0
[2]1,0,0,0,,0
|[4, 0]1|,0,0,0,,0
|[4, 1]1|,0,0,0,,0
|[4, 2]1|,0,0,0,,0
|[4, 5]1|,0,0,0,,0
[5]1,0,0,0,,0
[10]2,2,0,-0.09375,,8
[0]1,0,0,0,,0
[1]1,0,0,0,,0
[2]1,0,0,0,,0
|[4, 0]1|,0,0,0,,0
|[4, 1]1|,0,0,0,,0
|[4, 2]1|,1,0,0,,0
|[4, 5]1|,0,0,0,,0
[5]1,0,0,0,,0
[12]2,3,0,0.13194444444444445,,6
[0]1,1,0,0,,4
[7]2,0,0,0,,0
[8]2,0,0,0,,0
[9]2,1,0,0.22916666666666666,,0
[10]2,0,0,0,,0
[1]1,1,0,0,,4
[7]2,1,0,0.08333333333333333,,0
[8]2,0,0,0,,0
[9]2,0,0,0,,0
[10]2,0,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,1,0,0,,0
|[4, 0, 4]1|,11,0,0,,15
[7]2,1,0,0.020833333333333332,,4
[1]1,1,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
[5]1,0,0,0,,0
|[9, 7]2|,1,0,-0.020833333333333332,,4
[1]1,1,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
[5]1,0,0,0,,0
|[9, 10]2|,1,0,-0.08333333333333333,,5
[0]1,0,0,0,,0
[1]1,0,0,0,,0
[2]1,1,0,0,,0
[3]1,0,0,0,,0
[5]1,0,0,0,,0
|[9, 11]2|,1,0,-0.041666666666666664,,4
[1]1,0,0,0,,0
[2]1,1,0,0,,0
[3]1,0,0,0,,0
[5]1,0,0,0,,0
|[9, 12]2|,1,0,0.20833333333333334,,5
[0]1,1,0,0,,0
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
|[10, 7]2|,1,0,0.041666666666666664,,4
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
[5]1,1,0,0,,0
|[10, 9, 7]2|,1,0,-0.020833333333333332,,4
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[3]1,1,0,0,,0
[5]1,0,0,0,,0
|[10, 9, 10]2|,1,0,-0.25,,4
[1]1,1,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
[5]1,0,0,0,,0
|[10, 9, 11, 7]2|,1,0,0.16666666666666666,,4
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
[5]1,1,0,0,,0
|[10, 9, 11, 10]2|,1,0,1.0,,0
|[10, 9, 11, 12]2|,1,0,1.0,,5
[0]1,0,0,0,,0
[2]1,0,0,0,,0
[3]1,1,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
|[10, 9, 12]2|,0,0,0,,0
|[10, 11]2|,0,0,0,,0
|[10, 12]2|,0,0,0,,0
[12]2,0,0,0,,0
|[4, 0, 5]1|,11,0,0,,9
[7]2,1,0,0.0,,4
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
[4]1,1,0,0,,0
[8]2,1,0,-0.041666666666666664,,4
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
[4]1,1,0,0,,0
[9]2,1,0,0.041666666666666664,,5
[0]1,0,0,0,,0
[1]1,0,0,0,,0
[2]1,1,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
|[10, 7]2|,2,0,0.05208333333333334,,4
[1]1,1,0,0,,4
[8]2,0,0,0,,0
[9]2,1,0,-0.041666666666666664,,0
[11]2,0,0,0,,0
[12]2,0,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
[4]1,1,0,0,,0
|[10, 8]2|,1,0,-0.0625,,0
|[10, 9]2|,1,0,-0.10416666666666667,,5
[0]1,0,0,0,,0
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[3]1,1,0,0,,0
[4]1,0,0,0,,0
|[10, 11]2|,1,0,-0.041666666666666664,,4
[1]1,1,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
|[10, 12]2|,2,0,0.36458333333333337,,21
[0]1,1,0,0,,4
[7]2,0,0,0,,0
[8]2,0,0,0,,0
[9]2,0,0,0,,0
[11]2,1,0,-0.2708333333333333,,0
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
|[4, 0]1|,0,0,0,,0
|[4, 1]1|,0,0,0,,0
|[4, 2]1|,0,0,0,,0
|[4, 3]1|,0,0,0,,0
|[4, 5]1|,0,0,0,,0
|[5, 0]1|,0,0,0,,0
|[5, 1]1|,1,0,0,,0
|[5, 2]1|,0,0,0,,0
|[5, 3]1|,0,0,0,,0
|[5, 4, 0]1|,0,0,0,,0
|[5, 4, 1]1|,0,0,0,,0
|[5, 4, 2]1|,0,0,0,,0
|[5, 4, 3]1|,0,0,0,,0
|[5, 4, 5, 0]1|,0,0,0,,0
|[5, 4, 5, 1]1|,0,0,0,,0
|[5, 4, 5, 2]1|,0,0,0,,0
|[5, 4, 5, 3]1|,0,0,0,,0
[12]2,1,0,-0.20833333333333334,,21
[0]1,0,0,0,,0
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
|[4, 0]1|,0,0,0,,0
|[4, 1]1|,0,0,0,,0
|[4, 2]1|,1,0,0,,0
|[4, 3]1|,0,0,0,,0
|[4, 5]1|,0,0,0,,0
|[5, 0]1|,0,0,0,,0
|[5, 1]1|,0,0,0,,0
|[5, 2]1|,0,0,0,,0
|[5, 3]1|,0,0,0,,0
|[5, 4, 0]1|,0,0,0,,0
|[5, 4, 1]1|,0,0,0,,0
|[5, 4, 2]1|,0,0,0,,0
|[5, 4, 3]1|,0,0,0,,0
|[5, 4, 5, 0]1|,0,0,0,,0
|[5, 4, 5, 1]1|,0,0,0,,0
|[5, 4, 5, 2]1|,0,0,0,,0
|[5, 4, 5, 3]1|,0,0,0,,0
|[4, 2]1|,11,0,0,,9
[7]2,1,0,-0.0625,,11
|[0, 1]1|,0,0,0,,0
|[0, 2]1|,0,0,0,,0
|[0, 3]1|,0,0,0,,0
|[0, 4, 1]1|,0,0,0,,0
|[0, 4, 2]1|,0,0,0,,0
|[0, 4, 3]1|,1,0,0,,0
|[0, 4, 5]1|,0,0,0,,0
|[0, 5]1|,0,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
[8]2,1,0,-0.0625,,11
|[0, 1]1|,0,0,0,,0
|[0, 2]1|,0,0,0,,0
|[0, 3]1|,0,0,0,,0
|[0, 4, 1]1|,0,0,0,,0
|[0, 4, 2]1|,0,0,0,,0
|[0, 4, 3]1|,0,0,0,,0
|[0, 4, 5]1|,0,0,0,,0
|[0, 5]1|,0,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,1,0,0,,0
[9]2,2,0,0.09375,,4
[0]1,0,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,1,0,0,,0
|[10, 7]2|,1,0,-0.08333333333333333,,11
|[0, 1]1|,0,0,0,,0
|[0, 2]1|,0,0,0,,0
|[0, 3]1|,0,0,0,,0
|[0, 4, 1]1|,0,0,0,,0
|[0, 4, 2]1|,0,0,0,,0
|[0, 4, 3]1|,0,0,0,,0
|[0, 4, 5]1|,0,0,0,,0
|[0, 5]1|,1,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
|[10, 8]2|,1,0,-0.16666666666666666,,11
|[0, 1]1|,0,0,0,,0
|[0, 2]1|,0,0,0,,0
|[0, 3]1|,0,0,0,,0
|[0, 4, 1]1|,1,0,0,,0
|[0, 4, 2]1|,0,0,0,,0
|[0, 4, 3]1|,0,0,0,,0
|[0, 4, 5]1|,0,0,0,,0
|[0, 5]1|,0,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
|[10, 9]2|,1,0,0.08333333333333333,,4
[0]1,1,0,0,,0
[3]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
|[10, 11]2|,1,0,-0.3541666666666667,,11
|[0, 1]1|,0,0,0,,0
|[0, 2]1|,0,0,0,,0
|[0, 3]1|,0,0,0,,0
|[0, 4, 1]1|,0,0,0,,0
|[0, 4, 2]1|,0,0,0,,0
|[0, 4, 3]1|,0,0,0,,0
|[0, 4, 5]1|,0,0,0,,0
|[0, 5]1|,0,0,0,,0
[3]1,0,0,0,,0
[4]1,1,0,0,,0
[5]1,0,0,0,,0
|[10, 12]2|,2,0,0.1875,,10
[0]1,1,0,0,,4
[7]2,1,0,0.0625,,0
[8]2,0,0,0,,0
[9]2,0,0,0,,0
[11]2,0,0,0,,0
[1]1,1,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
|[4, 0]1|,0,0,0,,0
|[4, 1]1|,0,0,0,,0
|[4, 2]1|,0,0,0,,0
|[4, 3]1|,0,0,0,,0
|[4, 5]1|,0,0,0,,0
[5]1,0,0,0,,0
[12]2,1,0,-0.125,,10
[0]1,0,0,0,,0
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
|[4, 0]1|,0,0,0,,0
|[4, 1]1|,1,0,0,,0
|[4, 2]1|,0,0,0,,0
|[4, 3]1|,0,0,0,,0
|[4, 5]1|,0,0,0,,0
[5]1,0,0,0,,0
|[4, 3]1|,11,0,0,,9
[7]2,1,0,-0.4166666666666667,,11
|[0, 1]1|,0,0,0,,0
|[0, 2]1|,0,0,0,,0
|[0, 3]1|,0,0,0,,0
|[0, 4, 1]1|,0,0,0,,0
|[0, 4, 2]1|,1,0,0,,0
|[0, 4, 3]1|,0,0,0,,0
|[0, 4, 5]1|,0,0,0,,0
|[0, 5]1|,0,0,0,,0
[2]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
[8]2,1,0,0.041666666666666664,,11
|[0, 1]1|,0,0,0,,0
|[0, 2]1|,0,0,0,,0
|[0, 3]1|,0,0,0,,0
|[0, 4, 1]1|,1,0,0,,0
|[0, 4, 2]1|,0,0,0,,0
|[0, 4, 3]1|,0,0,0,,0
|[0, 4, 5]1|,0,0,0,,0
|[0, 5]1|,0,0,0,,0
[2]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
[9]2,1,0,0.0625,,4
[0]1,0,0,0,,0
[2]1,0,0,0,,0
[4]1,1,0,0,,0
[5]1,0,0,0,,0
|[10, 7]2|,1,0,0.0625,,11
|[0, 1]1|,0,0,0,,0
|[0, 2]1|,0,0,0,,0
|[0, 3]1|,0,0,0,,0
|[0, 4, 1]1|,0,0,0,,0
|[0, 4, 2]1|,0,0,0,,0
|[0, 4, 3]1|,0,0,0,,0
|[0, 4, 5]1|,0,0,0,,0
|[0, 5]1|,1,0,0,,0
[2]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,0,0,0,,0
|[10, 8]2|,1,0,-0.10416666666666667,,0
|[10, 9]2|,2,0,0.5625,,4
[0]1,1,0,0,,8
[7]2,0,0,0,,0
[8]2,0,0,0,,0
[10]2,0,0,0,,0
|[11, 7]2|,0,0,0,,0
|[11, 8]2|,0,0,0,,0
|[11, 10]2|,1,0,1.0,,0
|[11, 12]2|,0,0,0,,0
[12]2,0,0,0,,0
[2]1,0,0,0,,0
[4]1,0,0,0,,0
[5]1,1,0,0,,0
|[10, 11]2|,1,0,-0.0625,,11
|[0, 1]1|,0,0,0,,0
|[0, 2]1|,0,0,0,,0
|[0, 3]1|,0,0,0,,0
|[0, 4, 1]1|,0,0,0,,0
|[0, 4, 2]1|,0,0,0,,0
|[0, 4, 3]1|,0,0,0,,0
|[0, 4, 5]1|,0,0,0,,0
|[0, 5]1|,0,0,0,,0
[2]1,0,0,0,,0
[4]1,1,0,0,,0
[5]1,0,0,0,,0
|[10, 12]2|,2,0,0.11458333333333333,,10
[0]1,1,0,0,,4
[7]2,1,0,0.0625,,0
[8]2,0,0,0,,0
[9]2,0,0,0,,0
[11]2,0,0,0,,0
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
|[4, 0]1|,0,0,0,,0
|[4, 1]1|,1,0,0,,0
|[4, 2]1|,0,0,0,,0
|[4, 3]1|,0,0,0,,0
|[4, 5]1|,0,0,0,,0
[5]1,0,0,0,,0
[12]2,1,0,-0.041666666666666664,,10
[0]1,0,0,0,,0
[1]1,0,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
|[4, 0]1|,0,0,0,,0
|[4, 1]1|,0,0,0,,0
|[4, 2]1|,0,0,0,,0
|[4, 3]1|,0,0,0,,0
|[4, 5]1|,1,0,0,,0
[5]1,0,0,0,,0
|[4, 5]1|,11,0,0,,20
[7]2,1,0,-0.22916666666666666,,10
|[0, 1]1|,0,0,0,,0
|[0, 2]1|,1,0,0,,0
|[0, 3]1|,0,0,0,,0
|[0, 4]1|,0,0,0,,0
|[0, 5, 1]1|,0,0,0,,0
|[0, 5, 2]1|,0,0,0,,0
|[0, 5, 3]1|,0,0,0,,0
|[0, 5, 4]1|,0,0,0,,0
[2]1,0,0,0,,0
[3]1,0,0,0,,0
[8]2,1,0,-0.1875,,10
|[0, 1]1|,0,0,0,,0
|[0, 2]1|,0,0,0,,0
|[0, 3]1|,0,0,0,,0
|[0, 4]1|,0,0,0,,0
|[0, 5, 1]1|,0,0,0,,0
|[0, 5, 2]1|,1,0,0,,0
|[0, 5, 3]1|,0,0,0,,0
|[0, 5, 4]1|,0,0,0,,0
[2]1,0,0,0,,0
